Specie	Time	Index	Thesis	X449.35	X452.25	X455.16	X458.06	X460.96	X463.87	X466.77	X469.68	X472.59	X475.50	X478.41	X481.32	X484.23	X487.14	X490.06	X492.97	X495.89	X498.80	X501.72	X504.64	X507.56	X510.48	X513.40	X516.33	X519.25	X522.18	X525.10	X528.03	X530.96	X533.89	X536.82	X539.75	X542.68	X545.62	X548.55	X551.49	X554.43	X557.36	X560.30	X563.24	X566.18	X569.12	X572.07	X575.01	X577.96	X580.90	X583.85	X586.80	X589.75	X592.70	X595.65	X598.60	X601.55	X604.51	X607.46	X610.42	X613.38	X616.34	X619.30	X622.26	X625.22	X628.18	X631.15	X634.11	X637.08	X640.04	X643.01	X645.98	X648.95	X651.92	X654.89	X657.87	X660.84	X663.81	X666.79	X669.77	X672.75	X675.73	X678.71	X681.69	X684.67	X687.65	X690.64	X693.62	X696.61	X699.60	X702.58	X705.57	X708.57	X711.56	X714.55	X717.54	X720.54	X723.53	X726.53	X729.53	X732.53	X735.53	X738.53	X741.53	X744.53	X747.54	X750.54	X753.55	X756.56	X759.56	X762.57	X765.58	X768.60	X771.61	X774.62	X777.64	X780.65	X783.67	X786.68	X789.70	X792.72
Barely	16/05/2025 11:02:18	184.0	 +Fe +N	0.1002328	0.09974986	0.09779304	0.09771912	0.09882576	0.09679109	0.09701388	0.09618862	0.09526062	0.09531059	0.09591499	0.09600827	0.09519886	0.09586325	0.09568597	0.09627551	0.09722711	0.1003479	0.1027456	0.1071816	0.1125596	0.119338	0.1284599	0.1400283	0.1527288	0.1658989	0.1781412	0.1897801	0.1957131	0.2032277	0.2069546	0.2103401	0.2118991	0.2134313	0.214471	0.215601	0.2154418	0.2128682	0.2078678	0.2026259	0.1950283	0.1874848	0.1787402	0.171061	0.1670573	0.1612295	0.1563709	0.1526569	0.1498433	0.147775	0.1458804	0.144376	0.1428545	0.1397823	0.1372286	0.1337503	0.1297741	0.1265096	0.1233977	0.1211807	0.1196021	0.1185357	0.1184067	0.1166908	0.1135103	0.1090596	0.1058655	0.1035168	0.1006618	0.09846889	0.09649721	0.09430356	0.09180353	0.08966154	0.08696396	0.08586327	0.08588163	0.08631758	0.08787223	0.08971652	0.09367201	0.1007255	0.1135874	0.1338171	0.1615164	0.1941604	0.2273854	0.2591674	0.2889335	0.3165836	0.342684	0.3677479	0.3920089	0.4153744	0.4345552	0.4543243	0.4690316	0.4822667	0.4921195	0.4997694	0.5055605	0.5103573	0.5135856	0.5153564	0.5172456	0.5174062	0.5181866	0.5174826	0.5192611	0.5172761	0.5180924	0.5176801	0.5183931	0.518995	0.5205268	0.5207883	0.5207993
Barely	16/05/2025 11:02:29	185.0	 +Fe +N	0.08772185	0.08742456	0.08682302	0.08687662	0.08619695	0.08526898	0.08443967	0.08418478	0.08390901	0.08298143	0.08377736	0.08313741	0.08305635	0.08286464	0.08267129	0.08386291	0.08460314	0.08660004	0.08967027	0.09332831	0.09887332	0.1053286	0.113674	0.1248807	0.136555	0.1491032	0.1618602	0.1722178	0.1779026	0.184495	0.1888561	0.1916014	0.1931736	0.1960793	0.1963261	0.1970407	0.1965679	0.1937494	0.1895452	0.1846099	0.176638	0.1688654	0.1606215	0.1535192	0.1491302	0.1439067	0.1388143	0.1353356	0.1323793	0.1305459	0.1281885	0.1273787	0.1259455	0.12397	0.12126	0.1169477	0.1140424	0.1103995	0.1083032	0.1065853	0.1046816	0.1041689	0.1033865	0.1023347	0.09925875	0.09593894	0.09251861	0.08974072	0.08669431	0.08430388	0.08284999	0.08124194	0.07810265	0.07549192	0.07374478	0.07309234	0.07191739	0.07292253	0.07348087	0.07519038	0.07985901	0.08513936	0.09620244	0.1177232	0.144083	0.1751713	0.2084422	0.2394673	0.2689833	0.2978999	0.3253327	0.3515421	0.3782972	0.4025925	0.4249325	0.4445488	0.4627689	0.4771256	0.4900556	0.4985399	0.5067815	0.5116415	0.5159216	0.5176643	0.5200139	0.5215788	0.5212918	0.5219961	0.522651	0.5219721	0.5223575	0.5221062	0.5224261	0.523194	0.5239326	0.5231612	0.5253865
Barely	16/05/2025 11:02:39	186.0	 +Fe +N	0.08721269	0.08789349	0.08727595	0.08725213	0.08653802	0.08607427	0.08686767	0.08542274	0.08380789	0.08435714	0.08421414	0.08412272	0.08382616	0.08379746	0.08456173	0.08465768	0.08651921	0.08886191	0.09163307	0.09668882	0.1022317	0.1097229	0.1187864	0.1303644	0.1425068	0.1555021	0.1675961	0.1784472	0.1842375	0.1908438	0.1951244	0.1984029	0.1998625	0.2014321	0.2024455	0.2030591	0.2025221	0.2013884	0.1968553	0.1920784	0.1854882	0.1767885	0.1691449	0.1613532	0.1574471	0.1521951	0.1473451	0.1438292	0.1407735	0.1384412	0.1368362	0.1356018	0.1343724	0.131512	0.1286154	0.1244074	0.1208337	0.1170168	0.1147602	0.1122956	0.1119185	0.1101051	0.1090083	0.107472	0.1048045	0.1008081	0.09701093	0.09461276	0.09080889	0.08817296	0.08657455	0.08447445	0.08106479	0.07906409	0.07701317	0.07597435	0.07601726	0.07685421	0.07833871	0.08133359	0.08492182	0.09184015	0.1046493	0.1258138	0.1530266	0.1834902	0.2143514	0.2449455	0.2724094	0.296927	0.3214193	0.3435736	0.3657587	0.3855478	0.4032926	0.4186374	0.4311827	0.4438523	0.4516275	0.4577365	0.4636953	0.4678582	0.4716218	0.4710092	0.4734071	0.4728053	0.4729675	0.4731364	0.4731833	0.474092	0.4733739	0.4713405	0.473016	0.4731591	0.4741856	0.4736004	0.4746764
Barely	16/05/2025 11:02:49	187.0	 +Fe +N	0.08997672	0.08978839	0.09009028	0.08958338	0.08901579	0.08860362	0.08934715	0.08846309	0.08749791	0.08855541	0.08761322	0.0872112	0.08734109	0.08797019	0.08783638	0.089155	0.09050809	0.0921961	0.09627239	0.1001303	0.1059151	0.1138159	0.1231222	0.1344172	0.1475449	0.1610199	0.1744787	0.1856389	0.1922388	0.1991825	0.2032241	0.2069565	0.2087505	0.2105614	0.2110557	0.2125305	0.2116425	0.2089692	0.2038186	0.198685	0.1911831	0.1824073	0.1742769	0.1659064	0.1614578	0.1551263	0.1503392	0.1465581	0.1429846	0.140606	0.1387201	0.1374897	0.1357855	0.1331084	0.1298207	0.1262666	0.1221928	0.1175642	0.1156293	0.1139507	0.1115314	0.111185	0.1103627	0.1091555	0.1061591	0.1022963	0.09782668	0.09531276	0.09152526	0.08957837	0.08714318	0.08526951	0.08234184	0.07992737	0.07787432	0.07709467	0.07725031	0.07809989	0.080303	0.08274141	0.08735222	0.09406775	0.1078912	0.1300148	0.158756	0.1912574	0.2235853	0.2555038	0.2854493	0.3126322	0.3390077	0.3647378	0.3896743	0.4133845	0.4332388	0.4521899	0.4686046	0.4804056	0.4911164	0.4991892	0.5066476	0.5107384	0.5134672	0.5146065	0.5168313	0.5182238	0.517986	0.518282	0.518023	0.5168609	0.5171364	0.5164266	0.5177188	0.517762	0.5183533	0.5182557	0.5175317
Barely	16/05/2025 11:02:59	188.0	 +Fe +N	0.09034041	0.09132099	0.09132027	0.08984539	0.08939381	0.08851597	0.08924901	0.08931098	0.08740584	0.08775879	0.0870312	0.08711787	0.08683493	0.08686749	0.08701027	0.0876014	0.0880668	0.09045177	0.09257287	0.09797182	0.1027011	0.1100188	0.1200954	0.1304876	0.1425602	0.1563792	0.1685374	0.1801077	0.1858349	0.1928905	0.1971619	0.2008629	0.2021307	0.20365	0.2054419	0.2054105	0.2049979	0.2033118	0.1981491	0.1919151	0.1847588	0.1769189	0.1693231	0.161203	0.1569556	0.1512498	0.1462945	0.1425868	0.1392399	0.1374908	0.1353638	0.1339298	0.1322081	0.130027	0.1270581	0.1236173	0.1198033	0.1165847	0.1130055	0.1113497	0.1105784	0.109725	0.1090883	0.1070243	0.1041897	0.1010198	0.09590607	0.09444476	0.08974652	0.08822784	0.08620494	0.08443615	0.08207835	0.07986783	0.07754748	0.07610679	0.07592478	0.07582951	0.0767474	0.0796698	0.08246358	0.08997027	0.1026091	0.1229424	0.1509853	0.1828815	0.2162338	0.2480102	0.2789664	0.3062771	0.3330405	0.3587976	0.3854056	0.4086952	0.4298106	0.4504397	0.4668214	0.4812699	0.4922915	0.5006594	0.5089673	0.5140603	0.5174352	0.519933	0.5204613	0.5211101	0.5233822	0.5222763	0.5222506	0.5216331	0.5225703	0.5228471	0.5223391	0.5235104	0.52326	0.5235519	0.5256378
Barely	16/05/2025 11:03:12	189.0	 +Fe +N	0.0841577	0.08440212	0.08353217	0.0841427	0.08383003	0.08492764	0.08269061	0.08335395	0.08224814	0.08286131	0.08284479	0.08338903	0.08306583	0.08274022	0.08393542	0.08415849	0.08614641	0.08871684	0.09146546	0.09530547	0.1018706	0.1089693	0.1183002	0.128029	0.1384046	0.1502712	0.1609114	0.1700467	0.1743348	0.1801673	0.1837359	0.186833	0.1885413	0.1900396	0.190418	0.1911672	0.190223	0.1894227	0.18576	0.1819096	0.1759187	0.1682893	0.1615026	0.1558392	0.1516748	0.14647	0.143012	0.1403203	0.1372236	0.1354162	0.1334948	0.1323048	0.1299622	0.1290933	0.1258337	0.1222838	0.1192659	0.1164496	0.1141094	0.1122369	0.1112335	0.1102089	0.1090009	0.1076239	0.1056188	0.1019898	0.09764069	0.09553676	0.09213048	0.09019786	0.08842261	0.08670161	0.08359863	0.0805525	0.07884116	0.07772607	0.07752774	0.07826246	0.07897162	0.08235746	0.08611903	0.09399761	0.1060565	0.1248848	0.150204	0.1773805	0.2027568	0.2266575	0.2497663	0.2688325	0.2876478	0.30529	0.3221765	0.3365759	0.3499122	0.3617348	0.3708267	0.3793577	0.3857833	0.3909588	0.3949465	0.3963361	0.3982131	0.3994158	0.4008252	0.4008765	0.4017876	0.4015585	0.4023065	0.4008746	0.4015566	0.4006724	0.4016869	0.4024571	0.4031361	0.4026446	0.4029157
Barely	16/05/2025 11:03:27	190.0	 +Fe +N	0.09041315	0.09196312	0.09229006	0.09192402	0.09014012	0.09030081	0.0903038	0.08950616	0.08889783	0.08923276	0.08896324	0.08964293	0.08946769	0.08889713	0.08800888	0.08999752	0.09080429	0.091853	0.09555549	0.09873813	0.1030623	0.1089822	0.1179069	0.1292885	0.1406385	0.1526035	0.1646962	0.1749439	0.1808835	0.1874397	0.1909702	0.1939651	0.196265	0.1984623	0.1988469	0.1995649	0.1986044	0.1961486	0.1924767	0.1866808	0.1796577	0.1717777	0.1633707	0.1564919	0.152189	0.1471169	0.142039	0.138212	0.1356485	0.1332442	0.1318307	0.1309183	0.1288593	0.1268177	0.123937	0.1203765	0.1169818	0.1135547	0.1108698	0.109247	0.1076896	0.1072029	0.1063043	0.1044457	0.1023209	0.09873631	0.09491659	0.09251274	0.08934433	0.08750301	0.0861765	0.08384309	0.08154226	0.07885571	0.07771376	0.07713537	0.07672626	0.0771631	0.07840054	0.08059768	0.083558	0.089497	0.1010976	0.119361	0.1447563	0.1748558	0.2068863	0.2374789	0.2687382	0.29614	0.3245095	0.3510339	0.3779108	0.402991	0.4261041	0.4472381	0.4636663	0.4796558	0.4921715	0.5027112	0.510708	0.5172523	0.519508	0.5226327	0.524555	0.5266978	0.526593	0.526462	0.5277553	0.5272419	0.5273803	0.5277194	0.5271853	0.5290231	0.5300836	0.5295762	0.5311675
Barely	16/05/2025 11:03:43	191.0	 +Fe +N	0.09135874	0.09156019	0.09097033	0.09142029	0.08960068	0.09066369	0.08891412	0.08915275	0.08956731	0.08933525	0.08810746	0.08912852	0.08872226	0.08746177	0.08814283	0.0888036	0.09057998	0.09237495	0.09593596	0.1004822	0.1052289	0.113431	0.1230576	0.1345275	0.1468758	0.1598978	0.1722816	0.1828016	0.188918	0.1963765	0.1998425	0.2035516	0.2047523	0.2072746	0.2080712	0.2089494	0.2079296	0.2057514	0.2019102	0.196469	0.1895796	0.1814186	0.1734043	0.1654357	0.1619838	0.1559812	0.1516195	0.1480066	0.1444782	0.1426529	0.1408112	0.139544	0.1379567	0.13533	0.1322401	0.128642	0.1250511	0.1216403	0.1189728	0.1160876	0.1158497	0.1147052	0.1139624	0.1120356	0.1092629	0.1048968	0.1009418	0.09853279	0.09528276	0.09248524	0.09078244	0.08903243	0.08582026	0.08388652	0.08155655	0.08094432	0.08061036	0.08078329	0.08233275	0.0843732	0.08880138	0.09604123	0.1093085	0.1308964	0.1591537	0.1915884	0.2237384	0.255198	0.2838882	0.311139	0.3356293	0.3595784	0.3818957	0.4027837	0.4227878	0.4398105	0.4541177	0.4659143	0.4756374	0.482145	0.488485	0.4914435	0.4951105	0.4967529	0.4982075	0.4991644	0.4991513	0.4997753	0.5003575	0.4987808	0.4988885	0.4986277	0.4991499	0.5005673	0.4999437	0.5032349	0.5027649
Barely	16/05/2025 11:04:07	192.0	 +Fe +N	0.09688682	0.0980798	0.09795115	0.09736545	0.09654973	0.09645115	0.09557935	0.09484474	0.09598262	0.09458818	0.09488995	0.09382106	0.09427791	0.09508306	0.09507136	0.09472675	0.09634724	0.0997484	0.1022428	0.1065785	0.1113318	0.1196022	0.1288486	0.1395752	0.1527026	0.1664313	0.1792036	0.1896227	0.1952028	0.2025393	0.2066942	0.2101976	0.2113281	0.2132585	0.2142813	0.2159103	0.2154653	0.2122736	0.2087265	0.2038674	0.1968128	0.1885124	0.1804118	0.1724067	0.1678825	0.1627204	0.157681	0.1546986	0.1520971	0.1487616	0.1474147	0.1457444	0.1447041	0.1425425	0.1389099	0.1354683	0.1318522	0.1274259	0.1256758	0.1236416	0.1229079	0.1219773	0.1212223	0.11989	0.1172161	0.1131794	0.1095488	0.1065969	0.1035913	0.1012737	0.09965313	0.09730428	0.09458062	0.09138809	0.08906211	0.0885417	0.08683724	0.0880687	0.08951243	0.09115633	0.09596597	0.102564	0.1155416	0.1356898	0.1619443	0.1934334	0.2252567	0.2551237	0.284094	0.3117506	0.3372077	0.3633064	0.3879903	0.4112174	0.431217	0.4506531	0.4668016	0.4798542	0.4903533	0.4992878	0.5073378	0.5116832	0.5141904	0.5174004	0.5190098	0.5178843	0.5195682	0.5209956	0.5204341	0.521545	0.52086	0.5208381	0.5196376	0.5208767	0.5218255	0.5214683	0.5219304
Barely	16/05/2025 11:04:16	193.0	 +Fe +N	0.09594123	0.09619314	0.09524774	0.09614194	0.09510592	0.09518965	0.09319024	0.09417249	0.09273841	0.09323568	0.09298822	0.09321775	0.09241496	0.09269884	0.0936394	0.09394973	0.09572805	0.09728221	0.1006876	0.1053848	0.1121262	0.120536	0.1314346	0.1432427	0.1569127	0.1705455	0.1845564	0.1969412	0.2031545	0.2106779	0.2148151	0.218145	0.2208445	0.2224216	0.2224708	0.2247716	0.2238365	0.2213158	0.2169485	0.2108082	0.2034978	0.1948356	0.1860352	0.1775864	0.1728178	0.1670954	0.1624345	0.1578147	0.1541612	0.1521796	0.1501826	0.147912	0.1464237	0.1436351	0.1405412	0.1366554	0.1326841	0.1283395	0.1252436	0.1236915	0.1224016	0.121465	0.1203602	0.1186335	0.1148487	0.110887	0.1062824	0.1030688	0.09974777	0.09651269	0.0961276	0.09358139	0.0899419	0.08805406	0.08494223	0.08426438	0.08477189	0.08577688	0.08703246	0.08958853	0.0937597	0.1017004	0.1162316	0.1392012	0.1702695	0.2037508	0.2389339	0.2719427	0.3022808	0.3292902	0.3554197	0.3793603	0.4024713	0.4236282	0.4436185	0.459831	0.4740143	0.4855383	0.4944346	0.5024151	0.5085024	0.5119094	0.5154733	0.5151496	0.5160897	0.517666	0.5172325	0.5185133	0.5184245	0.5186139	0.5182224	0.517908	0.5175631	0.5189083	0.5197415	0.5195868	0.5215533
Barely	16/05/2025 11:04:25	194.0	 +Fe +N	0.09899622	0.09816595	0.09942547	0.09865828	0.0972506	0.0971608	0.09531148	0.09631229	0.09623977	0.09478369	0.09476089	0.09478287	0.09517065	0.09532601	0.09521759	0.09637651	0.09687725	0.09907897	0.1029606	0.1075351	0.1126318	0.1208205	0.1312688	0.1426981	0.1555763	0.1696739	0.1827223	0.1933698	0.1998219	0.2071255	0.2117556	0.2153449	0.2165838	0.2186982	0.2192217	0.2205027	0.2204845	0.2174892	0.2124372	0.207426	0.1999461	0.1913225	0.1837322	0.1750523	0.1708969	0.1646951	0.1600976	0.1560929	0.1531772	0.1508817	0.1486774	0.147391	0.1459956	0.1434709	0.1397794	0.1368652	0.133452	0.1294501	0.1264951	0.1237716	0.1228185	0.1220996	0.120981	0.1197044	0.1160388	0.1118747	0.1083644	0.1052808	0.101808	0.09982262	0.09817468	0.09521377	0.09265123	0.09067365	0.08788722	0.08702426	0.08717633	0.08779033	0.08903246	0.09224419	0.09559033	0.1026959	0.1159892	0.1380463	0.1671222	0.2006305	0.2347086	0.2672629	0.296912	0.3240522	0.3505143	0.3752664	0.3981165	0.4210219	0.4411764	0.458465	0.4731017	0.4845383	0.4937708	0.5023549	0.5102296	0.5127785	0.5164859	0.5180871	0.5191113	0.5210697	0.5228756	0.521399	0.5220032	0.5209487	0.5213323	0.5210471	0.5209195	0.5220339	0.522747	0.5237695	0.5229986
Barely	16/05/2025 11:04:45	195.0	 +Fe +N	0.08815828	0.08775325	0.09005324	0.09045321	0.0905625	0.08780909	0.0877525	0.08734953	0.08640373	0.08520814	0.08686088	0.08667315	0.08634649	0.08560607	0.08722405	0.08761269	0.08815772	0.09077051	0.09379773	0.09758286	0.1032067	0.1104372	0.1197764	0.131092	0.14351	0.1563724	0.1689068	0.1788675	0.1848149	0.1911245	0.1955605	0.1989581	0.2010341	0.2024669	0.2041728	0.2051475	0.2035396	0.2018622	0.1968699	0.1920503	0.1849867	0.1772525	0.1689705	0.1618797	0.1579306	0.1523197	0.1474962	0.1442653	0.1408836	0.1389711	0.1370906	0.1354971	0.1334093	0.1322265	0.1284182	0.1253342	0.1214618	0.1180156	0.1151674	0.1132373	0.1126928	0.1116398	0.1111644	0.1096894	0.1065588	0.1028887	0.09912877	0.09646077	0.09302095	0.09062178	0.08930399	0.08635912	0.08386177	0.08153484	0.08001802	0.07857138	0.0777127	0.07895143	0.08013611	0.08210149	0.08664852	0.09332865	0.1058512	0.1253127	0.1523298	0.1832901	0.2152778	0.2453082	0.2758844	0.3016557	0.3286531	0.3538301	0.3784741	0.4029189	0.4234371	0.4424571	0.4597759	0.4735274	0.4846926	0.4937846	0.5012803	0.5070182	0.509894	0.5113841	0.5123437	0.5142334	0.5147262	0.5150069	0.5155197	0.5154632	0.5169924	0.5157901	0.5162166	0.5175649	0.517432	0.5181169	0.5171547
Barely	16/05/2025 11:05:01	196.0	 +Fe +N	0.08961303	0.09041372	0.09158487	0.09095617	0.09040674	0.09021722	0.09074072	0.0902125	0.08841392	0.08937083	0.08838437	0.09020809	0.08953136	0.08994564	0.09072476	0.09155478	0.09321271	0.09604949	0.09994524	0.1053473	0.1122346	0.1223968	0.1336749	0.147594	0.1628038	0.1775765	0.1920421	0.2039177	0.2102236	0.2190547	0.2233712	0.2268502	0.2284129	0.2303179	0.2317196	0.2332585	0.2324588	0.2298743	0.2246792	0.2200687	0.2119181	0.2021021	0.1929877	0.1854374	0.1806696	0.174165	0.1680348	0.1643302	0.1606563	0.1576475	0.1554694	0.1539883	0.1518134	0.1493772	0.1457973	0.142144	0.1374904	0.1330089	0.1299895	0.1274722	0.1263625	0.1254097	0.1241341	0.1213936	0.1180644	0.1129779	0.1083274	0.1055048	0.1004021	0.09799289	0.09601387	0.09365923	0.09019565	0.08665496	0.08453004	0.08410139	0.08437115	0.08642646	0.08845843	0.09163627	0.09683803	0.1064595	0.1226145	0.1478513	0.1814154	0.2170715	0.2527352	0.2853375	0.3147163	0.3402569	0.3649088	0.3882435	0.41025	0.4299551	0.4467075	0.4625203	0.4743586	0.4844344	0.4929748	0.4988974	0.5040963	0.5062037	0.5082309	0.5096645	0.5111719	0.5110699	0.512037	0.5107753	0.5116394	0.5108133	0.5111969	0.5100109	0.5094877	0.510822	0.5119419	0.5108287	0.5131959
Barely	16/05/2025 11:05:10	197.0	 +Fe +N	0.1002328	0.09974285	0.1006107	0.09929022	0.09751263	0.09775686	0.09807438	0.09597677	0.09752487	0.0969162	0.09592022	0.09634343	0.09691675	0.09655901	0.09642179	0.09726259	0.09926745	0.1009772	0.1035789	0.1078581	0.1136068	0.121253	0.1311732	0.1423243	0.1546943	0.1691728	0.1826305	0.1926811	0.1987962	0.206884	0.2115216	0.2146151	0.2163774	0.2183805	0.2195644	0.2203483	0.2202115	0.2175033	0.2127341	0.2078961	0.2003918	0.19141	0.1832111	0.1754136	0.1711558	0.1654798	0.1599613	0.1561439	0.1527516	0.1501502	0.1485085	0.1471594	0.1457031	0.1429617	0.1389952	0.1359127	0.1318325	0.1286915	0.1258705	0.1235053	0.1219846	0.1211033	0.1211548	0.1184231	0.1162457	0.1115445	0.1072001	0.1042448	0.1009307	0.09858114	0.09706585	0.0946075	0.09248561	0.09067365	0.08839876	0.08715671	0.08696054	0.08806935	0.0887169	0.0906444	0.09577438	0.1023944	0.1166861	0.1394889	0.1687978	0.2039597	0.23815	0.2696737	0.2987377	0.3256395	0.3520904	0.3757927	0.3999772	0.420996	0.4397967	0.4555622	0.4706526	0.4829868	0.4920493	0.4990717	0.5063212	0.5102397	0.51187	0.5129199	0.5152393	0.5165705	0.5166201	0.5166421	0.5173459	0.5163217	0.5168654	0.5183973	0.5166801	0.5176201	0.51882	0.5184698	0.5191027
Barely	16/05/2025 11:05:20	198.0	 +Fe +N	0.09463195	0.09450839	0.09373307	0.09511494	0.09360696	0.09386899	0.0927055	0.09081431	0.09149224	0.09070774	0.09065755	0.09094352	0.09017376	0.09060202	0.09148208	0.09250981	0.09326853	0.0962658	0.09968735	0.103857	0.1101762	0.1182059	0.1280192	0.1389779	0.152214	0.1661517	0.1786124	0.1898578	0.1957695	0.2025623	0.207295	0.2101194	0.2117301	0.2136972	0.214377	0.2152379	0.2150291	0.2122836	0.208291	0.203024	0.1957002	0.1868958	0.179615	0.1714387	0.1668896	0.1618399	0.1559821	0.1534633	0.1500717	0.1473249	0.145848	0.1437807	0.1421922	0.1402286	0.1372062	0.1338624	0.1300317	0.1258861	0.1234377	0.1212209	0.1204956	0.1197418	0.1180018	0.1167889	0.112892	0.1093542	0.104457	0.1015568	0.09754351	0.09589494	0.09416581	0.09119522	0.08889971	0.08635728	0.08417816	0.08295057	0.0831381	0.08392208	0.08546772	0.08818071	0.09275584	0.1009757	0.1147891	0.1372276	0.1666687	0.198851	0.2322429	0.2634823	0.292783	0.3191137	0.3448486	0.3696655	0.3939244	0.4156833	0.4356604	0.4541962	0.4692617	0.4833283	0.4923881	0.4999655	0.5063324	0.5107719	0.5144704	0.5151113	0.5173527	0.5180625	0.5182789	0.5184176	0.5187935	0.5178727	0.5173781	0.5179461	0.5172117	0.5183248	0.5199008	0.519739	0.5197311
Barely	16/05/2025 11:05:30	199.0	 +Fe +N	0.09914169	0.09578898	0.09574233	0.09647454	0.09678736	0.09580621	0.09537645	0.09459769	0.09378233	0.09504307	0.0938722	0.09364891	0.09384099	0.09391358	0.09471135	0.09639565	0.09741111	0.1006594	0.1045285	0.1095729	0.1178319	0.1257475	0.1387281	0.1524644	0.1659738	0.1809901	0.1954786	0.207813	0.2139894	0.2225516	0.2272028	0.2310558	0.2325714	0.2344375	0.2349438	0.2367428	0.2362063	0.2339427	0.2294452	0.2235205	0.2158629	0.2066565	0.1978307	0.1890576	0.184033	0.1777634	0.1732397	0.1674866	0.1650711	0.1620783	0.1596614	0.1577917	0.1565282	0.1534006	0.1502881	0.1454108	0.1415557	0.1369355	0.1337513	0.1308693	0.1298469	0.1288886	0.1279066	0.1253446	0.1222312	0.1177257	0.1126729	0.1095369	0.104721	0.1022867	0.09999431	0.09699836	0.09379125	0.09135832	0.08862008	0.08742149	0.08751541	0.08931828	0.09169567	0.09499584	0.09945944	0.108477	0.1242606	0.1500144	0.1824037	0.2186728	0.2541387	0.2877134	0.3175162	0.3442768	0.3696335	0.392413	0.4141743	0.4335069	0.4494097	0.4667037	0.4777928	0.4888608	0.4972563	0.5044091	0.5081618	0.5103048	0.5135677	0.5139193	0.5165518	0.5168017	0.5150073	0.5161897	0.5161393	0.5151372	0.5145518	0.5152249	0.5158328	0.5154664	0.5172141	0.5156443	0.5178459
Barely	16/05/2025 11:06:20	200.0	 +Fe +N	0.08655804	0.08654813	0.08548301	0.08558558	0.0852261	0.08579905	0.08487865	0.08399058	0.08296942	0.08418686	0.08313476	0.08290551	0.08387768	0.08278203	0.08336629	0.08489334	0.08636072	0.08701864	0.09021565	0.09339413	0.09908999	0.1048609	0.113008	0.1218024	0.1316819	0.1417661	0.1515783	0.1600568	0.1636987	0.1698619	0.1725477	0.1740947	0.1759536	0.177157	0.1783235	0.1794719	0.1789461	0.1767716	0.1738504	0.1697241	0.1655275	0.1584614	0.1527467	0.1468728	0.1433977	0.1395538	0.1367875	0.1334541	0.1306676	0.1286225	0.1280838	0.1261368	0.1249382	0.123748	0.1210105	0.1180576	0.1154974	0.1128099	0.1103865	0.1087002	0.1079874	0.1069487	0.1067292	0.1046056	0.1025498	0.09996844	0.09637672	0.09455676	0.09214224	0.08912775	0.08845104	0.08671989	0.08387109	0.08290418	0.08054162	0.07987495	0.07946979	0.08050557	0.08185433	0.08309336	0.08754207	0.09294491	0.1040703	0.1211057	0.1430143	0.1665177	0.1916483	0.2136037	0.2338294	0.2527611	0.2708627	0.2872516	0.3024645	0.3174839	0.3310049	0.3423546	0.3531081	0.361037	0.366516	0.3722411	0.3763428	0.3790745	0.3813855	0.380964	0.3823042	0.3826568	0.3827749	0.383667	0.3823829	0.3832681	0.3829811	0.3827882	0.3825725	0.3831027	0.3841743	0.3845638	0.3838758
Barely	16/05/2025 11:06:40	201.0	 +Fe +N	0.08015711	0.08147284	0.08219126	0.08312662	0.08152217	0.08185584	0.08027038	0.0811265	0.08047995	0.07981189	0.08098225	0.08075629	0.08136841	0.08131907	0.08301959	0.08340406	0.08519984	0.08794756	0.09280262	0.09751846	0.1049039	0.1149563	0.126245	0.1396896	0.1538121	0.1685937	0.1816338	0.1932752	0.1995134	0.2056385	0.2109855	0.21409	0.2150971	0.2178346	0.2181795	0.2186881	0.2181742	0.2160375	0.2111943	0.2055676	0.1987663	0.1894212	0.180122	0.1727728	0.1683613	0.161565	0.1571066	0.1520692	0.1488659	0.1465206	0.1445317	0.142745	0.1411198	0.1378891	0.1350083	0.1306779	0.1265503	0.1217899	0.1187243	0.1160771	0.1150753	0.1142959	0.1133128	0.1115485	0.1075171	0.1030057	0.09724849	0.09486476	0.08980225	0.08771955	0.08646082	0.08294672	0.08002234	0.07689102	0.0744799	0.07387641	0.07432182	0.07621501	0.07921545	0.0835733	0.0893431	0.09879751	0.1158865	0.1397648	0.1710123	0.2055321	0.2391357	0.2703076	0.2979021	0.3224949	0.34544	0.3664548	0.3870292	0.4055546	0.422351	0.4372492	0.4487496	0.4590552	0.4659682	0.4723968	0.477541	0.4794036	0.4831056	0.4818805	0.4838177	0.4839065	0.4841821	0.4835548	0.4827604	0.4827127	0.4822832	0.48251	0.481956	0.4836071	0.4828248	0.48239	0.4843534
