Treatments	Species	Thesis	Leaf	X397.32	X400.20	X403.09	X405.97	X408.85	X411.74	X414.63	X417.52	X420.40	X423.29	X426.19	X429.08	X431.97	X434.87	X437.76	X440.66	X443.56	X446.45	X449.35	X452.25	X455.16	X458.06	X460.96	X463.87	X466.77	X469.68	X472.59	X475.50	X478.41	X481.32	X484.23	X487.14	X490.06	X492.97	X495.89	X498.80	X501.72	X504.64	X507.56	X510.48	X513.40	X516.33	X519.25	X522.18	X525.10	X528.03	X530.96	X533.89	X536.82	X539.75	X542.68	X545.62	X548.55	X551.49	X554.43	X557.36	X560.30	X563.24	X566.18	X569.12	X572.07	X575.01	X577.96	X580.90	X583.85	X586.80	X589.75	X592.70	X595.65	X598.60	X601.55	X604.51	X607.46	X610.42	X613.38	X616.34	X619.30	X622.26	X625.22	X628.18	X631.15	X634.11	X637.08	X640.04	X643.01	X645.98	X648.95	X651.92	X654.89	X657.87	X660.84	X663.81	X666.79	X669.77	X672.75	X675.73	X678.71	X681.69	X684.67	X687.65	X690.64	X693.62	X696.61	X699.60	X702.58	X705.57	X708.57	X711.56	X714.55	X717.54	X720.54	X723.53	X726.53	X729.53	X732.53	X735.53	X738.53	X741.53	X744.53	X747.54	X750.54	X753.55	X756.56	X759.56	X762.57	X765.58	X768.60	X771.61	X774.62	X777.64	X780.65	X783.67	X786.68	X789.70	X792.72	X795.74	X798.77	X801.79	X804.81	X807.84	X810.86	X813.89	X816.92	X819.95	X822.98	X826.01	X829.04	X832.07	X835.11	X838.14	X841.18	X844.22	X847.25	X850.29	X853.33	X856.37	X859.42	X862.46	X865.50	X868.55	X871.60	X874.64	X877.69	X880.74	X883.79	X886.84	X889.90	X892.95	X896.01	X899.06	X902.12	X905.18	X908.24	X911.30	X914.36	X917.42	X920.48	X923.55	X926.61	X929.68	X932.74	X935.81	X938.88	X941.95	X945.02	X948.10	X951.17	X954.24	X957.32	X960.40	X963.47	X966.55	X969.63	X972.71	X975.79	X978.88	X981.96	X985.05	X988.13	X991.22	X994.31	X997.40	X1000.49	X1003.58
Sl_-N+Fe	Sl	-N+Fe	6.135	0.287538888	0.249228569	0.221346769	0.200113027	0.183198234	0.170380708	0.159269391	0.149887894	0.142032926	0.135094624	0.128546041	0.12237162	0.116447741	0.111181233	0.105272038	0.099795476	0.093762295	0.08749497	0.082717782	0.080944718	0.082212064	0.084823681	0.086882323	0.087066847	0.086360566	0.085990406	0.085788637	0.085554037	0.084786223	0.083635205	0.082865859	0.082184691	0.081907871	0.081883217	0.082059608	0.083103969	0.085147922	0.088067224	0.092472353	0.098415134	0.10646417	0.116150361	0.127740224	0.140292565	0.152951516	0.164087778	0.17334961	0.180539666	0.185520169	0.188750975	0.190930385	0.192661879	0.193990952	0.1956507	0.196077821	0.194754783	0.191555882	0.186849181	0.180663122	0.173217008	0.165439633	0.157446998	0.150795937	0.144868941	0.140122825	0.136321673	0.132940338	0.130479974	0.128638532	0.12695998	0.12546657	0.123630021	0.12122728	0.11813189	0.114784905	0.111188668	0.108045009	0.105951582	0.104456559	0.103565618	0.102801536	0.101866589	0.099780346	0.09674596	0.09266053	0.088408408	0.084869637	0.082403106	0.080715408	0.079049058	0.076959024	0.074491534	0.072682884	0.071426907	0.070831287	0.070844666	0.071445658	0.072579472	0.074848614	0.079440507	0.089422376	0.107349588	0.134478405	0.168162099	0.205471715	0.243152027	0.279469499	0.313737866	0.345861577	0.375150643	0.404398611	0.42911707	0.450741702	0.471366411	0.48875901	0.502832716	0.515682456	0.527214611	0.538726515	0.549629742	0.562056841	0.575331399	0.590765777	0.606764991	0.623633926	0.63948169	0.653946594	0.666420558	0.677106779	0.686150458	0.692933126	0.699329931	0.705184504	0.709962775	0.713462119	0.715953825	0.718887842	0.720738953	0.722880316	0.724030835	0.725854427	0.729294717	0.73291947	0.732350419	0.734406025	0.734948455	0.736378543	0.736277089	0.73642405	0.737529314	0.737592511	0.737797084	0.737333188	0.737960757	0.738911298	0.739432128	0.739046335	0.738729739	0.739940024	0.740109036	0.73989771	0.739433793	0.739593794	0.737896944	0.738671162	0.737534115	0.739412754	0.73874121	0.737622261	0.737674053	0.738077507	0.738733456	0.738901666	0.738420161	0.738625757	0.73807159	0.738673353	0.738026485	0.739459636	0.737747737	0.736390661	0.737144154	0.738962876	0.738826328	0.737430615	0.737294432	0.736387376	0.734624317	0.735263507	0.735109672	0.734019018	0.735916969	0.735342755	0.737754323	0.734568607	0.735791135	0.734963235	0.738165902	0.737815608	0.738468438	0.740292167	0.742335278	0.741587574	0.632228814
Sl_-N+Fe	Sl	-N+Fe	4.946	0.282634024	0.245917859	0.217855999	0.195012979	0.17977246	0.165639485	0.154104773	0.145407559	0.137284664	0.12934724	0.122655767	0.116828148	0.11032889	0.105367332	0.099246496	0.093741709	0.087946048	0.081889915	0.077234063	0.075318535	0.07665133	0.078941742	0.080678238	0.08073942	0.079946842	0.079175671	0.079082442	0.078470503	0.07743794	0.076368011	0.075747359	0.074972899	0.07475037	0.074498734	0.075027779	0.076070793	0.07791533	0.081310277	0.085765859	0.091988879	0.099980618	0.109822647	0.121253177	0.133549496	0.145897824	0.156972916	0.165860892	0.172636433	0.177340249	0.179908296	0.18204405	0.183664388	0.184863463	0.185693168	0.186058021	0.184643871	0.181934681	0.177549488	0.171562008	0.164362526	0.156495806	0.149032618	0.142614678	0.137179689	0.132353057	0.128529616	0.125352525	0.122829315	0.121006674	0.119554477	0.118201207	0.116335033	0.113837443	0.110698501	0.10719566	0.103710528	0.10053286	0.098203068	0.096633248	0.096219404	0.09615646	0.095377058	0.093563875	0.09020225	0.086118661	0.081626915	0.077890946	0.075455191	0.073519051	0.071890472	0.069816383	0.067326908	0.06534974	0.06415124	0.063424412	0.063346404	0.063710433	0.064753903	0.067109358	0.071846959	0.082043155	0.100037404	0.126924936	0.159315946	0.195452966	0.230861182	0.265199351	0.296444611	0.325785749	0.352228189	0.375110642	0.399610999	0.420424083	0.438300327	0.453311856	0.466603865	0.478706583	0.489392178	0.499924537	0.510301564	0.521989805	0.534986945	0.549395898	0.564962982	0.581483687	0.597465177	0.613215515	0.625730223	0.637526143	0.646084611	0.653541333	0.658826918	0.664877651	0.668499993	0.672575053	0.675240626	0.678049026	0.681239238	0.683215827	0.684506613	0.684941745	0.685427365	0.685622853	0.686893243	0.68854807	0.690356415	0.692370112	0.692994024	0.692940922	0.694735393	0.696284901	0.696268131	0.697485027	0.6969217	0.698136517	0.698040887	0.697887857	0.696627935	0.697348644	0.696981129	0.697488746	0.697721689	0.698087872	0.697176813	0.698161264	0.697572808	0.698804471	0.699009754	0.697587048	0.697877858	0.69777662	0.698123195	0.697453592	0.696574195	0.696968285	0.696546993	0.698587201	0.69726731	0.700518412	0.697371837	0.696830167	0.697694264	0.699831	0.699945401	0.698139198	0.697620925	0.697398447	0.695583407	0.696661754	0.697389105	0.697596823	0.698761693	0.6984086	0.7017747	0.699606834	0.701046002	0.701162196	0.704294992	0.704035233	0.704956808	0.706908096	0.708725226	0.708611456	0.60827264
Hv_-N+Fe	Hv	-N+Fe	4.246	0.177390242	0.165856647	0.15668224	0.151201802	0.146883028	0.144559965	0.142733109	0.141450677	0.140172789	0.138864195	0.138520921	0.137288896	0.135976262	0.134667346	0.133022259	0.131664745	0.130140303	0.128368463	0.128067503	0.130466198	0.134979943	0.139175537	0.141672814	0.141861578	0.141942211	0.141678307	0.141036194	0.140073599	0.138990282	0.138344901	0.138653935	0.140217038	0.14315056	0.147957479	0.15441549	0.162526868	0.172826487	0.185285037	0.200124815	0.216632282	0.234787231	0.253512547	0.272324742	0.290092293	0.306312708	0.319261017	0.329787532	0.33735194	0.343212299	0.347153752	0.350260607	0.352539536	0.354312742	0.356078953	0.357173084	0.356780753	0.354427424	0.350834972	0.34656328	0.341145097	0.334965542	0.328277131	0.32211949	0.316410195	0.311797596	0.307323461	0.303933104	0.300977003	0.29901403	0.296777031	0.294439803	0.29207847	0.288639108	0.284302606	0.279370079	0.274548275	0.270250803	0.266630888	0.264662033	0.263138041	0.261454947	0.259442197	0.255324198	0.249352085	0.24077902	0.231057836	0.222210356	0.214538817	0.208586442	0.202139409	0.193323843	0.182296996	0.171158102	0.161873017	0.155375742	0.152050163	0.151790067	0.155857281	0.167631237	0.1898632	0.223568757	0.263874822	0.305555003	0.343488666	0.375350092	0.401917728	0.421890941	0.438819062	0.452885326	0.463971499	0.475274441	0.485839705	0.493133238	0.500310365	0.507889951	0.514466659	0.520987966	0.527480418	0.536253358	0.545294389	0.557026412	0.570605812	0.587649823	0.605820289	0.625125537	0.644996852	0.663291394	0.679398046	0.692864293	0.703809049	0.713313034	0.720645743	0.727384858	0.732835015	0.736924656	0.740786699	0.743177114	0.745192986	0.746537854	0.749406722	0.751992872	0.754553597	0.75789292	0.759582733	0.761893631	0.761937581	0.762371835	0.761868942	0.762953008	0.762633587	0.762963607	0.762207459	0.76257748	0.762483366	0.762974276	0.763249948	0.763056897	0.761846701	0.762791075	0.761967652	0.762682731	0.761527074	0.761332292	0.759367095	0.760545197	0.758418612	0.757542473	0.757669131	0.755687272	0.755690173	0.755488953	0.756262548	0.753778713	0.753019487	0.753014966	0.750654926	0.752331408	0.750903345	0.749471494	0.748649977	0.745763529	0.744766667	0.745411173	0.744539444	0.739990916	0.739741598	0.739951583	0.736043058	0.73258536	0.730417966	0.730279422	0.730441353	0.729869658	0.730370981	0.728622265	0.724829283	0.727026611	0.724120171	0.72593882	0.723766122	0.725023114	0.718031276	0.721399145	0.594162173
Hv_-N+Fe	Hv	-N+Fe	6.397	0.186327169	0.178932771	0.175344686	0.174001514	0.175429594	0.176830824	0.179838103	0.181841389	0.184143588	0.187005509	0.189767779	0.192074372	0.193622276	0.195216303	0.196241305	0.196162373	0.195009575	0.191852464	0.19006764	0.191282321	0.195715212	0.199798	0.201875278	0.201910389	0.20196999	0.20251545	0.202606683	0.201954282	0.201153731	0.199623062	0.198645078	0.198415746	0.198573243	0.199564785	0.201524657	0.204339822	0.208273639	0.213749184	0.221081372	0.22958937	0.240103095	0.25197893	0.264958598	0.278159516	0.291468372	0.30352973	0.314221516	0.323653692	0.331814517	0.338793085	0.344581163	0.349406628	0.353483557	0.357413246	0.360666771	0.363062944	0.365006534	0.365972344	0.367257686	0.368295617	0.368889921	0.368966146	0.368935384	0.368901513	0.369288885	0.36923576	0.369733881	0.37000247	0.370180132	0.370477622	0.370289564	0.370686617	0.370443844	0.370381895	0.369439256	0.369207274	0.368966877	0.368708928	0.369001766	0.369095883	0.369296775	0.369685672	0.36918661	0.367292915	0.363944383	0.360391996	0.356218283	0.352347202	0.349931825	0.347879863	0.344420732	0.339861617	0.334747349	0.33022244	0.327816585	0.327092713	0.328710345	0.334172629	0.345211353	0.362375469	0.382925974	0.402682172	0.419267852	0.43237363	0.441623682	0.449442339	0.454303735	0.458543277	0.461955442	0.464564406	0.468551536	0.471604754	0.474541081	0.478309679	0.483326617	0.486997613	0.492172318	0.497984454	0.506106383	0.515745683	0.52840485	0.543925364	0.563015321	0.583146839	0.604945371	0.627175137	0.647524889	0.665688233	0.680746735	0.693438787	0.703871921	0.711850719	0.719342581	0.72436861	0.729638184	0.733392245	0.736530948	0.739260138	0.741230986	0.744280434	0.746899297	0.748755861	0.751459955	0.752509041	0.754538172	0.755579431	0.756974393	0.756493169	0.757745442	0.757276403	0.758695483	0.757838832	0.758671343	0.758647017	0.759356621	0.759709098	0.759728127	0.758607821	0.759650573	0.758148516	0.759195531	0.757661104	0.758048323	0.75668715	0.757203516	0.755824587	0.755686436	0.755481266	0.754019956	0.753775337	0.752966137	0.753105692	0.752568211	0.75094722	0.750603453	0.7493517	0.750230686	0.749148047	0.747697134	0.748326214	0.74523957	0.74525813	0.746401378	0.744633675	0.741630952	0.740274914	0.741446006	0.737678696	0.733277078	0.732637215	0.733092046	0.733324245	0.732011318	0.732820627	0.731648452	0.726939093	0.728902719	0.727688993	0.728355457	0.725632167	0.726332515	0.720892686	0.722732897	0.593526861
Hv_-N+Fe	Hv	-N+Fe	4.98	0.157137887	0.145312726	0.1353738	0.130212496	0.126953471	0.124980309	0.123940709	0.123124166	0.121961503	0.121850105	0.121285836	0.120085044	0.118882432	0.117535293	0.116119137	0.114678513	0.112536523	0.11058446	0.109370845	0.110789044	0.114229234	0.117062776	0.118359824	0.118066316	0.117637065	0.116982404	0.116438004	0.115543971	0.114590769	0.113738018	0.113609636	0.114308825	0.115730709	0.118530254	0.122170655	0.127467033	0.134651815	0.143775996	0.154884519	0.168540125	0.183854285	0.200914837	0.219021799	0.236991343	0.25372028	0.267842945	0.27931105	0.287913346	0.294035677	0.29836981	0.301410941	0.303642737	0.305492525	0.306877058	0.307082026	0.306199833	0.303238406	0.298678494	0.29297069	0.285884503	0.277797603	0.269916852	0.26211733	0.255791807	0.25050885	0.24542324	0.24130113	0.237987666	0.235288606	0.232992089	0.230615272	0.227894458	0.224227104	0.219929639	0.214649141	0.209730914	0.205331875	0.201671601	0.199155521	0.197664572	0.196853861	0.195165482	0.191805479	0.185555261	0.177532294	0.168960198	0.160924743	0.154453041	0.149731142	0.144839348	0.138398321	0.130457219	0.122941707	0.116791223	0.112961612	0.111131942	0.111342552	0.114220665	0.122359863	0.138135725	0.163954362	0.198381983	0.238229467	0.27843286	0.315929151	0.349347095	0.376940134	0.400488801	0.420973044	0.438268925	0.454165721	0.469134396	0.482721447	0.4946112	0.505678421	0.515319444	0.524292908	0.533237249	0.54357054	0.554470281	0.56746936	0.582357202	0.600201956	0.6191774	0.63892981	0.659871366	0.678845445	0.695501065	0.709560044	0.721301635	0.731209502	0.738581473	0.745094075	0.750074482	0.754945612	0.75815438	0.761137075	0.7636693	0.765532465	0.768546764	0.770822648	0.772177036	0.773726936	0.775714753	0.778275469	0.779045011	0.779180388	0.779607814	0.780700221	0.780884785	0.78169476	0.781437861	0.78239859	0.781755499	0.783215395	0.78355138	0.782807279	0.781319404	0.782500834	0.781531445	0.782282487	0.781209585	0.781801416	0.780092264	0.780889154	0.778989002	0.778429609	0.779038102	0.77745035	0.777395573	0.776704385	0.777135027	0.775705526	0.774547498	0.773954131	0.772640357	0.773488255	0.773213075	0.771427409	0.771333946	0.768053676	0.767679271	0.768354832	0.7666833	0.763220609	0.761281499	0.761145075	0.757453947	0.752919931	0.751562853	0.751346826	0.751362765	0.749829415	0.751200402	0.749405632	0.746840241	0.748549419	0.747397039	0.748026329	0.746440608	0.746967111	0.741870946	0.743835306	0.604655008
Hv_-N+Fe	Hv	-N+Fe	6.042	0.158322227	0.145975188	0.136877707	0.13058829	0.127123547	0.125122904	0.122767734	0.121878505	0.119756973	0.119234623	0.117772546	0.116401007	0.115251434	0.113593006	0.112410345	0.110545087	0.108679833	0.107074718	0.106522904	0.108008078	0.111345146	0.114186967	0.115366357	0.115121336	0.114495602	0.113745461	0.11307377	0.112441731	0.111650293	0.111204806	0.110944671	0.111474952	0.113046436	0.115693504	0.11941539	0.124634447	0.131689252	0.140526741	0.151699174	0.16513019	0.180126869	0.196964537	0.214729233	0.232383066	0.248894851	0.262770817	0.274124128	0.282393532	0.288298984	0.292323648	0.295083896	0.297122029	0.298702481	0.300309978	0.300722843	0.29951475	0.296441518	0.291333809	0.2853454	0.277672857	0.269066461	0.260639675	0.252725559	0.245832853	0.240089384	0.235104001	0.230735971	0.227382388	0.224557334	0.222274448	0.219773535	0.217245141	0.213673704	0.209554184	0.204379671	0.199416418	0.19492284	0.191389064	0.189123165	0.187476904	0.18625806	0.184076452	0.180377332	0.174637681	0.166879043	0.15848574	0.151158381	0.145051094	0.140822569	0.136415333	0.130489034	0.122918559	0.115870645	0.109975927	0.106330515	0.104490654	0.104621354	0.107001031	0.114091552	0.12837675	0.152633957	0.185745018	0.225094473	0.265560531	0.304262045	0.338980276	0.368216284	0.393882941	0.416604847	0.43570517	0.454593706	0.472151072	0.486412229	0.499699859	0.512693772	0.523793037	0.533126735	0.543234539	0.554402604	0.565144381	0.578667106	0.59370172	0.612087473	0.630637605	0.650436715	0.671257161	0.689980072	0.705873502	0.719304818	0.730019026	0.740108711	0.747345302	0.754332174	0.759030224	0.763245573	0.767358414	0.769763446	0.771705258	0.773540927	0.775863256	0.778638989	0.780714238	0.783706882	0.78553642	0.787367108	0.787826516	0.788087713	0.787902412	0.789407829	0.788865481	0.788883364	0.788934868	0.789606488	0.789026348	0.790588604	0.790594011	0.79042762	0.788916716	0.790394874	0.789809221	0.789777378	0.78979294	0.789539723	0.787824369	0.788531105	0.786622066	0.786315118	0.786260682	0.78490952	0.783737965	0.783700663	0.784932853	0.783793594	0.78247158	0.782078371	0.780153771	0.780995821	0.78079824	0.778543021	0.778915194	0.775786577	0.773917506	0.774609991	0.774248524	0.770229177	0.768449316	0.766972506	0.764218478	0.760329022	0.758840336	0.757840247	0.757659114	0.756570029	0.756484565	0.755593653	0.751823026	0.753667102	0.752656548	0.753219621	0.750515954	0.751346233	0.746268159	0.747994939	0.608714807
Hv_-N+Fe	Hv	-N+Fe	4.735	0.162310388	0.152423303	0.143476224	0.138840294	0.136071464	0.134871282	0.134086335	0.133633418	0.132389487	0.13244723	0.132105354	0.131142253	0.130104061	0.129120768	0.127934689	0.126299776	0.124490644	0.122462553	0.121157762	0.122586976	0.125927184	0.129178465	0.130668619	0.130472029	0.130109808	0.129853001	0.12914009	0.128290367	0.127390098	0.126628005	0.126420199	0.126747612	0.128273667	0.130930081	0.134746011	0.14014082	0.147427418	0.156584401	0.167888486	0.181140848	0.196362547	0.213113291	0.230899711	0.248580503	0.264566777	0.278505876	0.28978123	0.298540691	0.305407153	0.310082904	0.31370096	0.316405289	0.318772077	0.320386389	0.321293208	0.321013204	0.318940823	0.315414247	0.311192313	0.30564985	0.298968024	0.292356995	0.28622829	0.280769014	0.276165388	0.27217887	0.268662487	0.265950551	0.263585546	0.26184414	0.259947396	0.257560706	0.254470602	0.25068183	0.246062444	0.241483669	0.237449632	0.234104733	0.231934357	0.230742458	0.230232815	0.228809774	0.225884733	0.220226937	0.212860997	0.204497107	0.196452864	0.189928953	0.185058667	0.180050931	0.173231775	0.164616557	0.156105167	0.148980675	0.144099316	0.141474083	0.141465274	0.144512075	0.153739122	0.171475146	0.199072266	0.233543955	0.271412014	0.307390027	0.339808595	0.367796159	0.390107732	0.409232646	0.425223197	0.438826658	0.451270782	0.463355662	0.47440765	0.48377607	0.493542831	0.501797057	0.509416441	0.517522508	0.527359499	0.537360096	0.549835395	0.564891012	0.582497352	0.601026529	0.62082079	0.64138595	0.660366364	0.676900211	0.690494352	0.701267497	0.711219523	0.718002306	0.724592325	0.729638058	0.734478002	0.737698333	0.740456077	0.742843686	0.744746373	0.747607342	0.749499236	0.750519607	0.752136779	0.753386967	0.755848439	0.756901546	0.756966654	0.757358513	0.758590482	0.759000301	0.759876638	0.75968244	0.76054281	0.760129853	0.761008532	0.760447104	0.760478296	0.759517509	0.760481937	0.759592081	0.760518712	0.759329039	0.759315547	0.758218805	0.759150359	0.757012207	0.756737183	0.75697219	0.755580962	0.755232127	0.75464022	0.755076272	0.753440284	0.752071545	0.751780831	0.750114717	0.75100669	0.750614109	0.749209265	0.749422466	0.745779059	0.745614196	0.746487307	0.744541165	0.742000349	0.740007966	0.739677034	0.735315893	0.732322581	0.730352966	0.73076258	0.730389733	0.729188439	0.729638858	0.729279807	0.72545093	0.727431574	0.725435064	0.725676718	0.725092722	0.724692263	0.719270936	0.72190722	0.588494109
Hv_-N+Fe	Hv	-N+Fe	7.109	0.155011768	0.144961421	0.136900916	0.131726569	0.128317505	0.126740085	0.125106696	0.124759533	0.123270078	0.123370483	0.122246832	0.121370215	0.120122818	0.119451245	0.11813596	0.116698883	0.11514974	0.11300273	0.112044483	0.113538425	0.116887965	0.119104863	0.120056167	0.119432105	0.119026733	0.118076434	0.117595111	0.116534649	0.115514359	0.114920596	0.114548673	0.115115983	0.116349077	0.118921343	0.122655642	0.127529153	0.134107	0.142707118	0.153518748	0.166275278	0.180747653	0.196821322	0.214105103	0.231018059	0.246927278	0.260114705	0.270924483	0.279012352	0.284917774	0.288913498	0.292066023	0.294067603	0.296007353	0.297339959	0.297821098	0.297015551	0.294226854	0.2897424	0.284635721	0.277887022	0.270433044	0.263026331	0.256086289	0.250149422	0.245034742	0.240461269	0.236484176	0.233607191	0.231208807	0.229219213	0.227078592	0.224531201	0.221404347	0.217377971	0.212536112	0.207887771	0.203743755	0.200341057	0.19814193	0.196617	0.195620733	0.194080472	0.191244592	0.186000284	0.17907562	0.171761852	0.164665978	0.158853972	0.154570073	0.150178513	0.1439335	0.136533382	0.129418811	0.1234274	0.119817802	0.11754837	0.117400791	0.119710397	0.126489244	0.139993171	0.16234031	0.192311842	0.227547975	0.263846677	0.297749766	0.328627765	0.354084274	0.376904803	0.396251236	0.412913188	0.429090351	0.443333983	0.456729453	0.468812797	0.480148369	0.489545727	0.498604571	0.507541553	0.518018518	0.528235984	0.541041843	0.555366396	0.572563227	0.590567193	0.609386723	0.629628917	0.647923629	0.66370496	0.67702515	0.687944668	0.696746082	0.704056973	0.710234128	0.714990989	0.719494457	0.722501156	0.725349552	0.727661445	0.729326019	0.73172866	0.733665799	0.735775055	0.737765061	0.739157247	0.74098354	0.74189981	0.742128294	0.742264521	0.743010035	0.743747141	0.743937145	0.744280594	0.744166001	0.74420528	0.744495764	0.744495351	0.744774127	0.742948567	0.744202762	0.743380876	0.743337284	0.742236937	0.743008145	0.7407195	0.741708774	0.740001171	0.739819662	0.739962908	0.738084955	0.737877552	0.737461715	0.738075524	0.736886357	0.735672008	0.734365897	0.732368741	0.733433279	0.732819599	0.731688885	0.731154915	0.728588332	0.726728665	0.727460715	0.726763017	0.722508267	0.720238185	0.72071875	0.717254328	0.713002602	0.711313366	0.711477574	0.711098084	0.71043451	0.711472697	0.708464729	0.705607166	0.707523891	0.70511003	0.705763754	0.703863467	0.705151486	0.698877152	0.701650753	0.570452224
Hv_-N+Fe	Hv	-N+Fe	6.097	0.144501689	0.137638106	0.130367274	0.124595728	0.123954039	0.125162631	0.124440225	0.123635493	0.125225372	0.125465602	0.125909192	0.12575152	0.12545727	0.124927641	0.124064108	0.122546504	0.121706843	0.119613487	0.118625508	0.119808593	0.123305082	0.126441918	0.128836078	0.128422163	0.128055292	0.127517618	0.127175542	0.125759505	0.12477123	0.122947182	0.122812205	0.123485777	0.125532046	0.129030364	0.133529032	0.140650084	0.148382724	0.158156803	0.169898674	0.183917301	0.199164523	0.21514346	0.230545723	0.2456509	0.260392427	0.271898143	0.281228316	0.288273104	0.293479151	0.296906593	0.299923256	0.301760118	0.303498976	0.305578499	0.306351472	0.30703149	0.304367529	0.30162898	0.297450326	0.292853987	0.286447759	0.28108806	0.27594297	0.271020684	0.267062437	0.263632156	0.260208418	0.257888495	0.255928238	0.253973313	0.251955893	0.249660691	0.246380186	0.24295084	0.238850225	0.234971294	0.231684177	0.228897488	0.22727439	0.226242691	0.224368618	0.221658649	0.217777008	0.212165681	0.205584345	0.196666351	0.188931088	0.183530803	0.178120217	0.173233913	0.165948528	0.156818142	0.147823196	0.140218157	0.13522663	0.132944737	0.133379207	0.136790449	0.147007056	0.166007459	0.194329744	0.228509947	0.26619002	0.300116322	0.329098729	0.353779503	0.373597479	0.389059819	0.401840728	0.413152998	0.424269884	0.43549919	0.443922231	0.449044012	0.457093248	0.463308713	0.469635865	0.477285677	0.48730813	0.497426198	0.509235192	0.523629411	0.542418969	0.561513893	0.583774518	0.604857439	0.626169613	0.642610892	0.657905869	0.669418263	0.680491924	0.687595066	0.695575594	0.70182398	0.7061083	0.709908562	0.712340455	0.714489691	0.715339448	0.719074377	0.722155013	0.725669346	0.731173956	0.736253844	0.738930053	0.736989507	0.735854351	0.735559083	0.735967934	0.735200974	0.735675399	0.734739773	0.735869805	0.735325593	0.736138215	0.734936075	0.736510219	0.734515294	0.735875036	0.736695752	0.736197346	0.736046055	0.735394097	0.734578646	0.735236021	0.732966955	0.731767183	0.731629421	0.73010156	0.729599915	0.729401637	0.730643986	0.728667496	0.727232543	0.727655923	0.726096368	0.728501983	0.726533582	0.725433029	0.724814144	0.723303717	0.72028156	0.722381061	0.719776799	0.718049124	0.715189297	0.715522408	0.712308252	0.708336901	0.70627016	0.705973048	0.705083729	0.705753417	0.705519742	0.703343694	0.698958959	0.700824976	0.697211376	0.698819591	0.695625731	0.697267158	0.692371153	0.694627987	0.562079313
Hv_-N+Fe	Hv	-N+Fe	7.172	0.151605499	0.146365548	0.134268184	0.130662669	0.12717492	0.126557664	0.12577384	0.124034382	0.124170067	0.124250145	0.123863012	0.124044485	0.12310216	0.12030299	0.120331767	0.118246763	0.116118796	0.113988643	0.112808823	0.113894842	0.117328522	0.120222638	0.121487458	0.120762184	0.119732751	0.11876112	0.118332317	0.116818527	0.115673546	0.114378346	0.113603307	0.114012446	0.115045986	0.11750006	0.120530268	0.125440677	0.131658876	0.14026244	0.15013981	0.162072454	0.175734008	0.190698037	0.206373453	0.221638262	0.235948111	0.247719193	0.257395646	0.263941428	0.269080847	0.272959281	0.275407023	0.277268512	0.278435143	0.279932584	0.280881519	0.28074568	0.277578042	0.273262257	0.26816091	0.26156614	0.254216858	0.247248342	0.240695794	0.23478928	0.229648826	0.225474364	0.221736026	0.219382538	0.216747609	0.215211689	0.212395797	0.209993182	0.20674123	0.202449117	0.198051294	0.193612672	0.189492589	0.186715959	0.184819751	0.183549918	0.18172238	0.180002629	0.17661709	0.171651242	0.165077717	0.15746228	0.150870879	0.145009175	0.140668736	0.136267989	0.129822969	0.122459753	0.115414422	0.10952742	0.105948493	0.103868149	0.104105182	0.106547195	0.113894878	0.128579715	0.153098142	0.184930269	0.221264163	0.257634019	0.292013237	0.321516517	0.345346987	0.366284338	0.383405555	0.399285616	0.413959516	0.428969502	0.43854606	0.446534454	0.457130016	0.466363018	0.473453213	0.482266862	0.491803114	0.50272962	0.516417517	0.53077893	0.550083876	0.569185019	0.591486027	0.612935731	0.633737824	0.650478007	0.664739494	0.677988761	0.687553917	0.694425436	0.703466725	0.708986663	0.714512772	0.718280471	0.721091529	0.722546996	0.72357101	0.726545825	0.72932218	0.733376642	0.737529992	0.740059847	0.742256247	0.741177811	0.740961492	0.740038626	0.741735658	0.741386889	0.741143634	0.74147057	0.741755698	0.740127996	0.741812011	0.742634785	0.742417529	0.741219271	0.742132272	0.741996459	0.742623203	0.743265801	0.742462647	0.739965499	0.740346125	0.738987946	0.737372412	0.737098498	0.735289149	0.735472405	0.735281412	0.73595131	0.735222231	0.733452755	0.73357241	0.732331531	0.733142384	0.733096106	0.730719971	0.73028844	0.727091607	0.726173531	0.727687022	0.725000016	0.722016813	0.721082263	0.720469489	0.716613167	0.714310513	0.712312722	0.712463146	0.712936449	0.712465337	0.712674376	0.711445481	0.707304573	0.708333875	0.706184435	0.706514213	0.705248362	0.705184576	0.7000837	0.701965195	0.571926728
